,time_period,cpu,rss,memory
0,1,26.09,866800.0,10.67
1,2,14.81,869948.0,10.71
2,3,12.93,873868.0,10.75
3,4,12.2,877612.0,10.8
4,5,12.88,878688.0,10.81
5,6,11.4,885076.0,10.89
6,7,11.03,883692.0,10.87
7,8,14.55,886864.0,10.91
8,9,12.64,890488.0,10.96
9,10,10.17,892064.0,10.98
10,11,8.69,892024.0,10.98
11,12,9.66,893212.0,10.99
12,13,9.62,891340.0,10.97
13,14,9.9,886072.0,10.9
14,15,9.3,891336.0,10.97
15,16,6.72,891588.0,10.97
16,17,9.12,890436.0,10.96
17,18,7.11,893580.0,11.0
18,19,8.03,894824.0,11.01
19,20,6.54,894344.0,11.01
20,21,8.38,896212.0,11.03
21,22,7.64,897552.0,11.05
22,23,7.55,901268.0,11.09
23,24,6.55,908068.0,11.17
24,25,7.78,909224.0,11.19
25,26,6.04,912368.0,11.23
26,27,9.0,910392.0,11.2
27,28,7.53,910324.0,11.2
28,29,3.65,909572.0,11.19
29,30,5.47,911976.0,11.22
30,31,6.02,910896.0,11.21
31,32,8.23,909772.0,11.2
32,33,4.88,910432.0,11.2
33,34,5.55,911340.0,11.22
34,35,5.54,910852.0,11.21
35,36,5.27,913328.0,11.24
36,37,6.33,914596.0,11.26
37,38,6.33,913244.0,11.24
38,39,6.74,917656.0,11.29
39,40,6.06,915748.0,11.27
40,41,6.75,916588.0,11.28
41,42,5.77,917000.0,11.28
42,43,5.88,919268.0,11.31
43,44,6.87,918208.0,11.3
44,45,6.79,919364.0,11.31
45,46,5.44,918496.0,11.3
46,47,6.36,922264.0,11.35
47,48,6.16,918656.0,11.31
48,49,7.14,917912.0,11.3
49,50,7.25,921564.0,11.34
50,51,5.89,921912.0,11.35
51,52,7.36,921060.0,11.33
52,53,4.9,921400.0,11.34
53,54,5.1,922824.0,11.36
54,55,4.94,922820.0,11.36
55,56,4.59,922116.0,11.35
56,57,5.61,925732.0,11.39
57,58,6.59,925864.0,11.39
