,time_period,cpu,rss,memory
0,1,21.33,1554940.0,19.14
1,2,16.38,1558724.0,19.18
2,3,14.61,1584052.0,19.49
3,4,12.82,1578564.0,19.43
4,5,12.21,1611584.0,19.83
5,6,10.16,1613608.0,19.86
6,7,8.77,1618216.0,19.91
7,8,8.06,1618872.0,19.92
8,9,9.28,1623148.0,19.97
9,10,7.64,1625196.0,20.0
10,11,9.87,1627444.0,20.03
11,12,11.09,1626828.0,20.02
12,13,5.6,1629216.0,20.05
13,14,6.91,1628228.0,20.04
14,15,6.49,1631136.0,20.07
15,16,6.67,1626208.0,20.01
16,17,6.38,1629636.0,20.05
17,18,7.72,1630600.0,20.07
18,19,5.14,1629956.0,20.06
19,20,8.2,1625492.0,20.0
20,21,8.43,1631628.0,20.08
21,22,5.68,1636236.0,20.14
22,23,6.42,1636492.0,20.14
23,24,5.94,1635840.0,20.13
24,25,5.64,1638872.0,20.17
25,26,5.46,1640716.0,20.19
26,27,5.67,1636800.0,20.14
27,28,6.65,1642972.0,20.22
28,29,3.96,1644344.0,20.24
29,30,6.17,1643668.0,20.23
30,31,6.39,1643664.0,20.23
31,32,6.46,1646164.0,20.26
32,33,6.78,1647212.0,20.27
33,34,6.16,1646780.0,20.27
34,35,8.62,1648300.0,20.28
35,36,5.64,1650180.0,20.31
36,37,5.26,1648396.0,20.29
37,38,5.04,1651476.0,20.32
38,39,5.4,1651932.0,20.33
39,40,5.24,1653644.0,20.35
40,41,5.14,1650800.0,20.32
41,42,5.43,1651752.0,20.33
42,43,5.79,1653312.0,20.35
43,44,5.39,1651720.0,20.33
44,45,7.66,1655860.0,20.38
45,46,7.62,1655024.0,20.37
46,47,4.82,1654712.0,20.36
47,48,5.53,1654888.0,20.37
48,49,5.26,1657152.0,20.39
49,50,4.14,1655908.0,20.38
50,51,5.76,1655212.0,20.37
51,52,6.57,1655752.0,20.38
52,53,8.35,1656308.0,20.38
53,54,6.26,1654208.0,20.36
54,55,8.86,1654892.0,20.37
55,56,5.84,1657384.0,20.4
56,57,5.59,1657816.0,20.4
57,58,5.44,1657288.0,20.39
