,time_period,cpu,rss,memory
0,1,19.8,1309040.0,16.11
1,2,17.84,1324320.0,16.3
2,3,16.12,1327796.0,16.34
3,4,12.51,1334992.0,16.43
4,5,11.39,1333180.0,16.41
5,6,12.21,1335304.0,16.43
6,7,9.62,1334260.0,16.42
7,8,9.04,1336180.0,16.44
8,9,12.78,1342544.0,16.52
9,10,10.07,1341608.0,16.51
10,11,8.64,1346200.0,16.57
11,12,10.22,1346096.0,16.57
12,13,9.75,1346368.0,16.57
13,14,7.84,1348120.0,16.59
14,15,7.58,1350732.0,16.62
15,16,8.09,1349896.0,16.61
16,17,9.65,1343892.0,16.54
17,18,6.9,1342284.0,16.52
18,19,8.04,1343344.0,16.53
19,20,7.29,1344572.0,16.55
20,21,6.35,1346296.0,16.57
21,22,5.62,1345160.0,16.55
22,23,6.28,1345136.0,16.55
23,24,8.03,1345208.0,16.55
24,25,7.28,1345488.0,16.56
25,26,5.89,1349060.0,16.6
26,27,5.98,1348016.0,16.59
27,28,6.33,1351216.0,16.63
28,29,3.55,1350800.0,16.62
29,30,5.88,1351452.0,16.63
30,31,5.23,1351252.0,16.63
31,32,5.66,1351224.0,16.63
32,33,5.03,1354196.0,16.67
33,34,7.67,1354840.0,16.67
34,35,4.11,1351836.0,16.64
35,36,4.69,1353952.0,16.66
36,37,4.96,1353052.0,16.65
37,38,5.36,1354308.0,16.67
38,39,5.19,1353864.0,16.66
39,40,4.77,1354696.0,16.67
40,41,5.14,1358504.0,16.72
41,42,5.36,1356016.0,16.69
42,43,7.68,1363024.0,16.77
43,44,5.07,1366700.0,16.82
44,45,5.48,1367684.0,16.83
45,46,5.23,1366432.0,16.82
46,47,4.76,1369120.0,16.85
47,48,4.81,1368528.0,16.84
48,49,5.24,1372060.0,16.88
49,50,5.09,1368372.0,16.84
50,51,6.09,1373080.0,16.9
51,52,4.46,1373768.0,16.91
52,53,4.38,1371060.0,16.87
53,54,5.11,1378684.0,16.97
54,55,5.08,1379552.0,16.98
55,56,6.04,1378288.0,16.96
56,57,5.23,1376144.0,16.94
57,58,6.31,1378196.0,16.96
