,time_period,cpu,rss,memory
0,1,15.83,1283624.0,15.8
1,2,19.13,1308620.0,16.1
2,3,14.5,1311524.0,16.14
3,4,14.25,1346180.0,16.57
4,5,13.24,1354052.0,16.66
5,6,10.4,1355136.0,16.68
6,7,10.09,1357284.0,16.7
7,8,11.44,1358956.0,16.72
8,9,9.58,1361432.0,16.75
9,10,8.31,1361244.0,16.75
10,11,7.62,1362112.0,16.76
11,12,9.66,1359688.0,16.73
12,13,8.0,1358868.0,16.72
13,14,8.96,1360096.0,16.74
14,15,10.66,1359392.0,16.73
15,16,6.17,1364160.0,16.79
16,17,8.26,1359604.0,16.73
17,18,9.8,1361368.0,16.75
18,19,7.29,1361996.0,16.76
19,20,6.43,1359116.0,16.73
20,21,7.31,1357652.0,16.71
21,22,6.35,1357676.0,16.71
22,23,6.99,1359292.0,16.73
23,24,6.33,1360040.0,16.74
24,25,6.81,1358636.0,16.72
25,26,7.37,1360908.0,16.75
26,27,6.05,1362704.0,16.77
27,28,6.87,1362748.0,16.77
28,29,4.16,1360360.0,16.74
29,30,6.21,1368164.0,16.84
30,31,5.46,1366024.0,16.81
31,32,7.26,1370084.0,16.86
32,33,6.16,1375132.0,16.92
33,34,6.79,1380132.0,16.98
34,35,8.25,1382144.0,17.01
35,36,5.06,1379460.0,16.98
36,37,5.72,1382528.0,17.01
37,38,6.38,1387920.0,17.08
38,39,5.89,1388560.0,17.09
39,40,5.75,1389012.0,17.09
40,41,5.67,1390688.0,17.11
41,42,6.82,1390100.0,17.11
42,43,5.11,1389852.0,17.1
43,44,5.39,1390720.0,17.11
44,45,6.16,1391052.0,17.12
45,46,6.46,1389400.0,17.1
46,47,5.35,1393708.0,17.15
47,48,6.22,1396436.0,17.18
48,49,5.44,1395804.0,17.18
49,50,6.37,1395384.0,17.17
50,51,7.18,1395136.0,17.17
51,52,7.85,1396652.0,17.19
52,53,6.37,1396500.0,17.19
53,54,6.53,1398956.0,17.22
54,55,6.39,1398232.0,17.21
55,56,4.91,1397804.0,17.2
56,57,5.48,1399980.0,17.23
57,58,5.49,1400916.0,17.24
