,time_period,cpu,rss,memory
0,1,22.29,1536580.0,18.91
1,2,17.22,1606672.0,19.77
2,3,15.69,1629560.0,20.05
3,4,12.86,1638100.0,20.16
4,5,13.08,1639416.0,20.18
5,6,12.96,1643248.0,20.22
6,7,13.6,1643852.0,20.23
7,8,10.3,1648192.0,20.28
8,9,10.44,1648564.0,20.29
9,10,9.74,1651548.0,20.32
10,11,10.32,1650684.0,20.31
11,12,11.53,1655004.0,20.37
12,13,9.67,1653764.0,20.35
13,14,10.01,1652776.0,20.34
14,15,6.89,1653368.0,20.35
15,16,7.31,1654332.0,20.36
16,17,9.51,1652316.0,20.33
17,18,6.5,1651672.0,20.33
18,19,8.39,1656796.0,20.39
19,20,6.22,1655948.0,20.38
20,21,8.91,1660508.0,20.43
21,22,5.75,1659692.0,20.42
22,23,5.65,1661988.0,20.45
23,24,7.58,1661352.0,20.44
24,25,7.66,1663868.0,20.48
25,26,7.84,1665364.0,20.49
26,27,5.61,1665108.0,20.49
27,28,7.22,1666292.0,20.51
28,29,4.08,1667492.0,20.52
29,30,4.88,1666828.0,20.51
30,31,5.92,1666136.0,20.5
31,32,5.21,1666508.0,20.51
32,33,6.0,1669220.0,20.54
33,34,5.4,1668664.0,20.53
34,35,5.2,1668424.0,20.53
35,36,4.8,1667892.0,20.53
36,37,5.11,1670384.0,20.56
37,38,4.45,1669268.0,20.54
38,39,6.43,1669740.0,20.55
39,40,5.99,1670808.0,20.56
40,41,4.48,1671912.0,20.57
41,42,4.78,1671436.0,20.57
42,43,5.28,1672116.0,20.58
43,44,6.83,1671676.0,20.57
44,45,5.57,1671408.0,20.57
45,46,4.8,1670612.0,20.56
46,47,5.14,1673832.0,20.6
47,48,3.95,1673556.0,20.6
48,49,6.41,1673280.0,20.59
49,50,4.71,1672596.0,20.58
50,51,6.71,1675708.0,20.62
51,52,3.9,1674860.0,20.61
52,53,6.48,1676732.0,20.63
53,54,4.94,1676964.0,20.64
54,55,5.0,1675280.0,20.62
55,56,5.58,1681024.0,20.69
56,57,4.78,1679000.0,20.66
57,58,4.16,1678904.0,20.66
