,time_period,cpu,rss,memory
0,1,20.15,1454728.0,17.9
1,2,17.6,1461952.0,17.99
2,3,15.71,1473176.0,18.13
3,4,12.31,1476108.0,18.17
4,5,15.43,1480272.0,18.22
5,6,13.24,1482624.0,18.25
6,7,12.4,1483960.0,18.26
7,8,10.81,1489304.0,18.33
8,9,11.01,1488560.0,18.32
9,10,11.16,1487532.0,18.31
10,11,11.22,1497416.0,18.43
11,12,9.57,1498040.0,18.44
12,13,9.96,1495196.0,18.4
13,14,10.55,1499232.0,18.45
14,15,9.59,1501260.0,18.47
15,16,7.49,1501040.0,18.47
16,17,10.5,1499364.0,18.45
17,18,8.8,1500436.0,18.46
18,19,8.69,1500924.0,18.47
19,20,8.44,1500988.0,18.47
20,21,6.63,1502784.0,18.49
21,22,9.08,1502228.0,18.49
22,23,7.44,1504372.0,18.51
23,24,6.52,1506400.0,18.54
24,25,7.26,1505188.0,18.52
25,26,8.01,1506312.0,18.54
26,27,6.04,1507312.0,18.55
27,28,6.47,1507592.0,18.55
28,29,3.64,1507172.0,18.55
29,30,6.53,1508220.0,18.56
30,31,4.71,1508644.0,18.57
31,32,9.77,1507100.0,18.55
32,33,5.77,1510796.0,18.59
33,34,5.98,1511604.0,18.6
34,35,5.36,1514128.0,18.63
35,36,5.06,1513888.0,18.63
36,37,5.36,1515848.0,18.65
37,38,5.89,1515380.0,18.65
38,39,4.95,1514032.0,18.63
39,40,4.08,1516428.0,18.66
40,41,4.26,1517888.0,18.68
41,42,4.81,1517228.0,18.67
42,43,3.96,1515016.0,18.64
43,44,7.17,1518184.0,18.68
44,45,5.26,1517024.0,18.67
45,46,4.08,1519244.0,18.7
46,47,4.12,1517916.0,18.68
47,48,6.64,1520288.0,18.71
48,49,4.95,1519352.0,18.7
49,50,5.74,1522488.0,18.74
50,51,6.39,1520916.0,18.72
51,52,5.58,1522472.0,18.74
52,53,4.43,1521812.0,18.73
53,54,5.61,1525240.0,18.77
54,55,3.79,1524948.0,18.77
55,56,5.77,1529496.0,18.82
56,57,5.93,1526156.0,18.78
57,58,3.86,1527124.0,18.79
