,time_period,cpu,rss,memory
0,1,19.39,1410900.0,17.36
1,2,16.52,1450084.0,17.85
2,3,13.25,1454784.0,17.9
3,4,14.67,1499436.0,18.45
4,5,14.11,1501120.0,18.47
5,6,10.58,1503644.0,18.5
6,7,10.09,1505500.0,18.53
7,8,10.14,1509676.0,18.58
8,9,9.89,1509472.0,18.58
9,10,9.05,1513900.0,18.63
10,11,9.92,1513564.0,18.63
11,12,8.56,1514708.0,18.64
12,13,5.85,1512744.0,18.62
13,14,8.65,1516976.0,18.67
14,15,8.69,1524248.0,18.76
15,16,9.19,1525184.0,18.77
16,17,6.91,1525672.0,18.78
17,18,5.47,1525988.0,18.78
18,19,8.72,1527020.0,18.79
19,20,7.66,1530508.0,18.83
20,21,8.12,1526140.0,18.78
21,22,4.79,1525896.0,18.78
22,23,6.04,1525592.0,18.77
23,24,9.57,1523368.0,18.75
24,25,6.25,1525500.0,18.77
25,26,5.77,1527196.0,18.79
26,27,4.9,1525824.0,18.78
27,28,5.43,1530144.0,18.83
28,29,3.9,1529308.0,18.82
29,30,4.88,1529840.0,18.83
30,31,4.18,1527236.0,18.79
31,32,5.91,1530552.0,18.84
32,33,5.18,1530192.0,18.83
33,34,5.25,1534780.0,18.89
34,35,4.66,1532880.0,18.86
35,36,5.03,1532228.0,18.86
36,37,4.95,1533944.0,18.88
37,38,4.53,1532372.0,18.86
38,39,4.98,1536476.0,18.91
39,40,4.72,1536036.0,18.9
40,41,4.97,1536844.0,18.91
41,42,5.05,1539768.0,18.95
42,43,5.33,1542972.0,18.99
43,44,6.26,1542576.0,18.98
44,45,4.58,1543480.0,18.99
45,46,6.73,1543352.0,18.99
46,47,5.16,1542364.0,18.98
47,48,3.83,1543624.0,19.0
48,49,4.98,1544012.0,19.0
49,50,4.26,1543948.0,19.0
50,51,4.81,1546744.0,19.03
51,52,6.63,1547584.0,19.04
52,53,4.46,1546624.0,19.03
53,54,6.77,1547544.0,19.04
54,55,4.66,1548432.0,19.06
55,56,5.27,1549716.0,19.07
56,57,4.33,1548552.0,19.06
57,58,4.0,1551420.0,19.09
