,time_period,cpu,rss,memory
0,1,19.97,1506384.0,18.54
1,2,18.71,1597596.0,19.66
2,3,14.05,1600760.0,19.7
3,4,14.07,1604436.0,19.74
4,5,11.86,1609280.0,19.8
5,6,11.35,1613732.0,19.86
6,7,11.57,1614680.0,19.87
7,8,9.95,1619532.0,19.93
8,9,9.16,1620540.0,19.94
9,10,7.8,1621860.0,19.96
10,11,12.03,1618916.0,19.92
11,12,9.1,1622688.0,19.97
12,13,6.65,1623696.0,19.98
13,14,10.4,1625064.0,20.0
14,15,8.73,1632276.0,20.09
15,16,12.09,1634748.0,20.12
16,17,6.64,1634892.0,20.12
17,18,7.52,1636788.0,20.14
18,19,7.78,1639672.0,20.18
19,20,7.66,1640656.0,20.19
20,21,7.84,1635632.0,20.13
21,22,6.63,1638612.0,20.17
22,23,5.77,1637972.0,20.16
23,24,5.2,1639272.0,20.17
24,25,5.43,1639368.0,20.17
25,26,5.41,1638636.0,20.17
26,27,5.64,1641876.0,20.21
27,28,5.38,1644640.0,20.24
28,29,4.18,1642928.0,20.22
29,30,5.94,1645892.0,20.25
30,31,4.76,1645096.0,20.24
31,32,4.85,1645516.0,20.25
32,33,5.28,1643908.0,20.23
33,34,3.91,1647948.0,20.28
34,35,4.79,1647348.0,20.27
35,36,4.21,1648624.0,20.29
36,37,5.03,1647716.0,20.28
37,38,5.29,1647800.0,20.28
38,39,5.0,1648868.0,20.29
39,40,4.63,1647892.0,20.28
40,41,5.02,1650704.0,20.31
41,42,7.74,1649764.0,20.3
42,43,4.4,1649328.0,20.3
43,44,5.26,1651164.0,20.32
44,45,4.41,1653672.0,20.35
45,46,4.86,1651168.0,20.32
46,47,4.31,1652616.0,20.34
47,48,4.51,1653400.0,20.35
48,49,4.39,1654344.0,20.36
49,50,5.09,1653480.0,20.35
50,51,4.43,1654120.0,20.36
51,52,4.46,1654020.0,20.35
52,53,5.71,1656948.0,20.39
53,54,5.88,1655344.0,20.37
54,55,6.39,1659732.0,20.43
55,56,4.1,1657592.0,20.4
56,57,4.46,1660088.0,20.43
57,58,3.81,1657904.0,20.4
