,time_period,cpu,rss,memory
0,1,21.86,828800.0,10.2
1,2,18.47,849360.0,10.45
2,3,15.26,852832.0,10.5
3,4,11.62,856696.0,10.54
4,5,14.1,861232.0,10.6
5,6,9.38,865952.0,10.66
6,7,9.83,866464.0,10.66
7,8,11.42,878592.0,10.81
8,9,10.31,879736.0,10.83
9,10,10.27,881696.0,10.85
10,11,9.19,891564.0,10.97
11,12,7.94,876372.0,10.78
12,13,9.38,886980.0,10.92
13,14,6.08,880368.0,10.83
14,15,8.69,884712.0,10.89
15,16,9.08,884380.0,10.88
16,17,6.19,890588.0,10.96
17,18,7.24,891484.0,10.97
18,19,9.29,893032.0,10.99
19,20,9.24,894056.0,11.0
20,21,6.16,894952.0,11.01
21,22,6.12,894292.0,11.01
22,23,6.78,893020.0,10.99
23,24,5.58,894772.0,11.01
24,25,5.81,895664.0,11.02
25,26,5.91,893248.0,10.99
26,27,5.56,896204.0,11.03
27,28,10.61,899180.0,11.07
28,29,4.6,898204.0,11.05
29,30,7.16,899624.0,11.07
30,31,6.98,899500.0,11.07
31,32,5.73,903684.0,11.12
32,33,7.18,901740.0,11.1
33,34,6.84,902900.0,11.11
34,35,7.94,903452.0,11.12
35,36,6.0,903512.0,11.12
36,37,5.52,903788.0,11.12
37,38,6.66,905004.0,11.14
38,39,6.18,906000.0,11.15
39,40,6.29,909016.0,11.19
40,41,6.7,910008.0,11.2
41,42,6.39,909492.0,11.19
42,43,6.08,906320.0,11.15
43,44,7.21,909720.0,11.2
44,45,5.54,909772.0,11.2
45,46,6.87,909784.0,11.2
46,47,5.43,912484.0,11.23
47,48,5.95,912792.0,11.23
48,49,8.53,914428.0,11.25
49,50,6.84,914108.0,11.25
50,51,6.41,913512.0,11.24
51,52,8.2,916284.0,11.28
52,53,7.81,913096.0,11.24
53,54,5.68,917268.0,11.29
54,55,8.06,913376.0,11.24
55,56,5.47,913844.0,11.25
56,57,4.65,914092.0,11.25
57,58,5.02,916272.0,11.28
