,time_period,cpu,rss,memory
0,1,23.54,1007196.0,12.39
1,2,14.69,1033788.0,12.72
2,3,13.9,1027296.0,12.64
3,4,14.23,1038008.0,12.77
4,5,10.59,1039956.0,12.8
5,6,10.69,1044188.0,12.85
6,7,8.47,1040528.0,12.8
7,8,9.49,1042156.0,12.83
8,9,9.07,1044852.0,12.86
9,10,8.59,1046400.0,12.88
10,11,7.82,1044588.0,12.85
11,12,12.41,1048868.0,12.91
12,13,6.59,1051640.0,12.94
13,14,6.64,1049444.0,12.91
14,15,7.59,1047116.0,12.89
15,16,6.79,1046564.0,12.88
16,17,8.05,1046148.0,12.87
17,18,7.38,1056768.0,13.0
18,19,5.63,1043608.0,12.84
19,20,6.54,1046112.0,12.87
20,21,9.81,1046308.0,12.88
21,22,6.22,1050488.0,12.93
22,23,5.05,1049908.0,12.92
23,24,5.96,1051120.0,12.94
24,25,6.75,1055228.0,12.99
25,26,5.74,1062384.0,13.07
26,27,5.34,1060196.0,13.05
27,28,5.57,1064416.0,13.1
28,29,4.52,1064260.0,13.1
29,30,7.5,1070224.0,13.17
30,31,5.84,1069208.0,13.16
31,32,8.24,1070368.0,13.17
32,33,6.03,1069604.0,13.16
33,34,6.55,1075884.0,13.24
34,35,7.17,1075332.0,13.23
35,36,5.36,1074868.0,13.23
36,37,5.51,1075136.0,13.23
37,38,5.74,1076152.0,13.24
38,39,7.16,1077676.0,13.26
39,40,6.39,1079088.0,13.28
40,41,5.78,1077604.0,13.26
41,42,6.79,1078904.0,13.28
42,43,5.18,1080048.0,13.29
43,44,9.46,1081964.0,13.31
44,45,4.98,1082448.0,13.32
45,46,7.49,1084660.0,13.35
46,47,5.67,1083172.0,13.33
47,48,5.13,1085084.0,13.35
48,49,5.38,1085428.0,13.36
49,50,6.34,1084732.0,13.35
50,51,5.2,1084536.0,13.35
51,52,6.37,1084988.0,13.35
52,53,5.68,1085780.0,13.36
53,54,6.87,1088472.0,13.39
54,55,7.5,1086496.0,13.37
55,56,6.38,1089164.0,13.4
56,57,5.26,1090340.0,13.42
57,58,5.29,1091956.0,13.44
