,time_period,cpu,rss,memory
0,1,19.91,1569212.0,19.31
1,2,15.22,1586776.0,19.53
2,3,13.52,1591844.0,19.59
3,4,12.77,1638088.0,20.16
4,5,12.96,1641476.0,20.2
5,6,11.7,1643464.0,20.22
6,7,9.57,1649664.0,20.3
7,8,7.57,1648700.0,20.29
8,9,10.36,1651452.0,20.32
9,10,8.32,1651540.0,20.32
10,11,12.24,1657012.0,20.39
11,12,9.33,1657448.0,20.4
12,13,7.82,1657408.0,20.4
13,14,7.97,1658024.0,20.4
14,15,7.16,1660012.0,20.43
15,16,8.55,1659936.0,20.43
16,17,5.84,1662524.0,20.46
17,18,6.48,1660804.0,20.44
18,19,8.55,1660824.0,20.44
19,20,6.49,1660088.0,20.43
20,21,5.92,1661056.0,20.44
21,22,5.89,1661184.0,20.44
22,23,5.66,1663880.0,20.48
23,24,5.84,1662612.0,20.46
24,25,5.81,1667988.0,20.53
25,26,6.7,1665496.0,20.5
26,27,6.43,1665856.0,20.5
27,28,6.15,1668740.0,20.54
28,29,3.2,1668352.0,20.53
29,30,5.39,1666336.0,20.51
30,31,5.1,1667324.0,20.52
31,32,6.29,1670536.0,20.56
32,33,7.43,1669196.0,20.54
33,34,4.79,1673520.0,20.59
34,35,5.67,1672452.0,20.58
35,36,5.82,1676340.0,20.63
36,37,4.93,1674044.0,20.6
37,38,5.52,1673628.0,20.6
38,39,5.21,1674516.0,20.61
39,40,4.99,1676224.0,20.63
40,41,6.35,1675952.0,20.62
41,42,4.77,1677072.0,20.64
42,43,6.29,1677820.0,20.65
43,44,6.71,1678700.0,20.66
44,45,3.96,1679604.0,20.67
45,46,5.41,1678276.0,20.65
46,47,5.69,1681844.0,20.7
47,48,4.96,1680576.0,20.68
48,49,6.51,1679876.0,20.67
49,50,7.0,1679164.0,20.66
50,51,4.84,1682012.0,20.7
51,52,6.22,1680736.0,20.68
52,53,5.29,1679432.0,20.67
53,54,5.94,1683272.0,20.71
54,55,4.94,1683176.0,20.71
55,56,4.59,1684252.0,20.73
56,57,5.51,1683172.0,20.71
57,58,3.98,1683676.0,20.72
