,time_period,cpu,rss,memory
0,1,19.59,1162756.0,14.31
1,2,16.12,1177180.0,14.49
2,3,16.48,1171308.0,14.41
3,4,13.48,1182560.0,14.55
4,5,14.84,1188792.0,14.63
5,6,11.87,1192344.0,14.67
6,7,12.79,1194188.0,14.7
7,8,10.45,1195000.0,14.71
8,9,10.62,1193508.0,14.69
9,10,11.41,1204012.0,14.82
10,11,11.5,1207636.0,14.86
11,12,8.81,1211188.0,14.91
12,13,7.73,1211596.0,14.91
13,14,7.34,1211036.0,14.9
14,15,7.64,1210432.0,14.9
15,16,8.17,1216000.0,14.96
16,17,8.91,1214192.0,14.94
17,18,9.02,1216064.0,14.97
18,19,8.74,1215724.0,14.96
19,20,7.94,1218168.0,14.99
20,21,7.38,1214836.0,14.95
21,22,6.32,1215440.0,14.96
22,23,8.69,1216404.0,14.97
23,24,7.23,1222220.0,15.04
24,25,5.59,1219276.0,15.0
25,26,7.7,1219136.0,15.0
26,27,6.44,1219236.0,15.0
27,28,6.82,1222956.0,15.05
28,29,3.76,1222860.0,15.05
29,30,6.95,1225060.0,15.08
30,31,8.5,1226336.0,15.09
31,32,5.33,1224624.0,15.07
32,33,4.91,1224088.0,15.06
33,34,5.69,1226896.0,15.1
34,35,5.03,1226304.0,15.09
35,36,5.41,1227716.0,15.11
36,37,5.21,1228668.0,15.12
37,38,5.88,1229708.0,15.13
38,39,5.41,1233816.0,15.18
39,40,5.47,1231852.0,15.16
40,41,4.63,1236140.0,15.21
41,42,4.74,1232676.0,15.17
42,43,6.46,1236124.0,15.21
43,44,4.96,1235508.0,15.2
44,45,4.83,1238664.0,15.24
45,46,4.74,1240204.0,15.26
46,47,5.01,1238248.0,15.24
47,48,6.4,1237996.0,15.24
48,49,7.3,1240948.0,15.27
49,50,4.24,1240184.0,15.26
50,51,5.96,1241104.0,15.27
51,52,4.77,1239916.0,15.26
52,53,6.75,1240836.0,15.27
53,54,5.54,1241064.0,15.27
54,55,5.63,1239628.0,15.26
55,56,4.89,1238408.0,15.24
56,57,5.75,1240788.0,15.27
57,58,6.48,1241172.0,15.27
