,time_period,cpu,rss,memory
0,1,24.74,1638848.0,20.17
1,2,17.88,1639512.0,20.18
2,3,14.25,1695900.0,20.87
3,4,13.55,1701128.0,20.93
4,5,13.44,1708076.0,21.02
5,6,13.33,1710916.0,21.05
6,7,10.2,1714924.0,21.1
7,8,9.74,1714436.0,21.1
8,9,12.27,1719936.0,21.17
9,10,8.38,1719236.0,21.16
10,11,11.22,1719872.0,21.17
11,12,8.04,1716896.0,21.13
12,13,7.8,1717676.0,21.14
13,14,8.95,1714912.0,21.1
14,15,8.05,1722380.0,21.2
15,16,6.89,1724820.0,21.23
16,17,7.19,1718508.0,21.15
17,18,7.05,1718296.0,21.15
18,19,7.98,1723236.0,21.21
19,20,10.21,1726540.0,21.25
20,21,7.99,1728220.0,21.27
21,22,7.66,1726064.0,21.24
22,23,6.95,1728432.0,21.27
23,24,7.69,1730044.0,21.29
24,25,7.07,1728804.0,21.28
25,26,5.5,1732516.0,21.32
26,27,6.54,1729544.0,21.28
27,28,6.78,1730500.0,21.3
28,29,3.08,1734360.0,21.34
29,30,6.13,1732292.0,21.32
30,31,5.71,1737396.0,21.38
31,32,4.91,1736276.0,21.37
32,33,5.88,1739756.0,21.41
33,34,4.74,1735172.0,21.35
34,35,6.27,1740488.0,21.42
35,36,8.24,1728688.0,21.27
36,37,5.63,1730960.0,21.3
37,38,4.88,1728416.0,21.27
38,39,6.15,1734244.0,21.34
39,40,4.98,1732632.0,21.32
40,41,6.41,1733348.0,21.33
41,42,5.03,1734176.0,21.34
42,43,4.69,1732788.0,21.32
43,44,6.09,1732240.0,21.32
44,45,4.72,1734176.0,21.34
45,46,4.51,1734396.0,21.34
46,47,7.54,1731780.0,21.31
47,48,6.8,1732600.0,21.32
48,49,5.89,1734204.0,21.34
49,50,5.02,1734536.0,21.35
50,51,4.88,1735236.0,21.35
51,52,8.97,1735584.0,21.36
52,53,5.01,1732820.0,21.32
53,54,7.76,1735408.0,21.36
54,55,5.17,1736064.0,21.36
55,56,5.71,1735828.0,21.36
56,57,5.19,1734492.0,21.35
57,58,5.49,1734940.0,21.35
