,time_period,cpu,rss,memory
0,1,21.24,1605720.0,19.76
1,2,17.29,1613308.0,19.85
2,3,16.82,1621996.0,19.96
3,4,14.57,1627320.0,20.03
4,5,12.71,1631476.0,20.08
5,6,11.17,1632184.0,20.09
6,7,8.38,1634660.0,20.12
7,8,8.47,1637996.0,20.16
8,9,8.08,1638652.0,20.17
9,10,8.92,1641712.0,20.2
10,11,9.56,1643176.0,20.22
11,12,11.02,1645704.0,20.25
12,13,9.36,1648120.0,20.28
13,14,7.84,1650156.0,20.31
14,15,6.42,1647244.0,20.27
15,16,6.54,1647464.0,20.27
16,17,8.72,1647236.0,20.27
17,18,8.44,1646740.0,20.27
18,19,6.59,1648476.0,20.29
19,20,6.78,1647200.0,20.27
20,21,6.41,1648336.0,20.28
21,22,8.42,1653248.0,20.35
22,23,5.67,1657076.0,20.39
23,24,6.05,1653800.0,20.35
24,25,6.31,1656700.0,20.39
25,26,5.31,1657712.0,20.4
26,27,5.34,1652932.0,20.34
27,28,6.66,1656248.0,20.38
28,29,3.95,1656112.0,20.38
29,30,5.33,1660416.0,20.43
30,31,5.61,1659056.0,20.42
31,32,5.6,1660256.0,20.43
32,33,7.45,1660052.0,20.43
33,34,6.01,1661632.0,20.45
34,35,8.35,1660108.0,20.43
35,36,5.86,1662824.0,20.46
36,37,4.92,1661088.0,20.44
37,38,5.59,1662992.0,20.47
38,39,5.52,1667536.0,20.52
39,40,4.69,1663540.0,20.47
40,41,5.94,1665624.0,20.5
41,42,5.14,1666620.0,20.51
42,43,5.33,1668404.0,20.53
43,44,5.65,1669168.0,20.54
44,45,4.13,1670380.0,20.56
45,46,5.09,1670120.0,20.55
46,47,5.13,1670304.0,20.56
47,48,4.59,1669300.0,20.54
48,49,5.55,1666644.0,20.51
49,50,4.74,1669352.0,20.54
50,51,6.03,1670960.0,20.56
51,52,5.58,1669332.0,20.54
52,53,4.21,1669164.0,20.54
53,54,6.49,1667460.0,20.52
54,55,6.43,1669400.0,20.54
55,56,4.96,1671908.0,20.57
56,57,5.69,1670532.0,20.56
57,58,6.54,1673420.0,20.59
