,time_period,cpu,rss,memory
0,1,20.09,790688.0,9.73
1,2,16.73,824624.0,10.15
2,3,15.1,827900.0,10.19
3,4,12.34,832728.0,10.25
4,5,15.73,836920.0,10.3
5,6,12.51,842628.0,10.37
6,7,10.83,843788.0,10.38
7,8,9.9,850204.0,10.46
8,9,10.74,848996.0,10.45
9,10,8.36,849868.0,10.46
10,11,8.59,849532.0,10.45
11,12,12.64,854124.0,10.51
12,13,8.54,848020.0,10.44
13,14,9.06,848844.0,10.45
14,15,8.78,849308.0,10.45
15,16,8.06,851112.0,10.47
16,17,7.25,849384.0,10.45
17,18,7.94,854396.0,10.51
18,19,9.93,854536.0,10.52
19,20,7.86,854336.0,10.51
20,21,8.81,858572.0,10.57
21,22,6.89,856468.0,10.54
22,23,6.2,860568.0,10.59
23,24,7.15,859604.0,10.58
24,25,8.1,859120.0,10.57
25,26,6.56,858764.0,10.57
26,27,6.64,863500.0,10.63
27,28,7.03,862056.0,10.61
28,29,4.0,862820.0,10.62
29,30,6.13,863132.0,10.62
30,31,5.51,862296.0,10.61
31,32,5.38,862088.0,10.61
32,33,4.41,865452.0,10.65
33,34,6.54,864676.0,10.64
34,35,5.14,866776.0,10.67
35,36,4.88,867108.0,10.67
36,37,5.08,867476.0,10.68
37,38,4.73,869112.0,10.7
38,39,5.1,871536.0,10.73
39,40,4.69,869312.0,10.7
40,41,5.09,870864.0,10.72
41,42,3.9,870116.0,10.71
42,43,4.81,871592.0,10.73
43,44,4.46,870860.0,10.72
44,45,4.91,873576.0,10.75
45,46,5.21,871268.0,10.72
46,47,4.26,873696.0,10.75
47,48,5.31,876364.0,10.78
48,49,4.86,877216.0,10.8
49,50,4.39,874980.0,10.77
50,51,4.18,878884.0,10.82
51,52,4.81,879040.0,10.82
52,53,5.31,880436.0,10.83
53,54,6.12,878524.0,10.81
54,55,6.13,880176.0,10.83
55,56,4.28,878848.0,10.82
56,57,4.21,881376.0,10.85
57,58,4.28,880940.0,10.84
