,time_period,cpu,rss,memory
0,1,19.83,1394276.0,17.16
1,2,17.03,1469108.0,18.08
2,3,15.4,1474492.0,18.15
3,4,12.93,1477944.0,18.19
4,5,12.37,1482280.0,18.24
5,6,11.8,1485480.0,18.28
6,7,12.92,1488896.0,18.32
7,8,11.69,1489108.0,18.33
8,9,9.02,1489884.0,18.33
9,10,9.01,1492876.0,18.37
10,11,10.44,1490504.0,18.34
11,12,8.67,1495192.0,18.4
12,13,8.59,1491732.0,18.36
13,14,8.35,1493400.0,18.38
14,15,13.47,1498868.0,18.45
15,16,8.26,1506236.0,18.54
16,17,8.8,1511304.0,18.6
17,18,7.37,1508812.0,18.57
18,19,6.96,1511000.0,18.59
19,20,7.29,1511456.0,18.6
20,21,9.89,1509300.0,18.57
21,22,6.46,1510400.0,18.59
22,23,6.61,1508456.0,18.56
23,24,6.06,1514052.0,18.63
24,25,4.83,1511804.0,18.6
25,26,6.28,1514496.0,18.64
26,27,5.95,1514884.0,18.64
27,28,7.92,1515860.0,18.65
28,29,3.93,1517824.0,18.68
29,30,5.68,1517148.0,18.67
30,31,4.18,1516132.0,18.66
31,32,5.58,1516712.0,18.66
32,33,5.01,1519616.0,18.7
33,34,4.58,1517956.0,18.68
34,35,5.3,1520276.0,18.71
35,36,4.43,1518932.0,18.69
36,37,5.74,1521324.0,18.72
37,38,5.48,1520740.0,18.71
38,39,5.24,1521292.0,18.72
39,40,4.36,1521800.0,18.73
40,41,5.51,1521376.0,18.72
41,42,5.36,1521548.0,18.72
42,43,4.22,1522060.0,18.73
43,44,7.49,1523080.0,18.74
44,45,5.09,1523432.0,18.75
45,46,3.63,1525476.0,18.77
46,47,4.51,1524368.0,18.76
47,48,4.48,1524964.0,18.77
48,49,5.56,1523152.0,18.74
49,50,7.57,1526724.0,18.79
50,51,4.2,1526892.0,18.79
51,52,4.89,1529632.0,18.82
52,53,6.05,1530936.0,18.84
53,54,4.23,1530560.0,18.84
54,55,4.05,1529560.0,18.82
55,56,3.79,1528580.0,18.81
56,57,4.49,1533576.0,18.87
57,58,4.33,1534412.0,18.88
