,time_period,cpu,rss,memory
0,1,20.86,1061760.0,13.07
1,2,17.71,1135896.0,13.98
2,3,13.31,1139996.0,14.03
3,4,11.28,1164272.0,14.33
4,5,10.49,1166396.0,14.35
5,6,10.69,1169992.0,14.4
6,7,10.13,1173688.0,14.44
7,8,9.57,1177216.0,14.49
8,9,9.38,1178204.0,14.5
9,10,9.23,1182040.0,14.55
10,11,8.19,1183408.0,14.56
11,12,9.84,1179492.0,14.52
12,13,10.71,1179596.0,14.52
13,14,8.28,1177368.0,14.49
14,15,7.06,1173336.0,14.44
15,16,7.74,1181792.0,14.54
16,17,6.01,1166604.0,14.36
17,18,7.29,1169400.0,14.39
18,19,7.33,1170696.0,14.41
19,20,8.77,1174008.0,14.45
20,21,6.57,1171812.0,14.42
21,22,8.57,1174280.0,14.45
22,23,6.11,1177556.0,14.49
23,24,8.64,1177228.0,14.49
24,25,6.33,1175564.0,14.47
25,26,6.92,1179020.0,14.51
26,27,5.72,1178584.0,14.5
27,28,6.84,1186184.0,14.6
28,29,4.23,1184988.0,14.58
29,30,5.92,1194928.0,14.71
30,31,6.27,1195724.0,14.71
31,32,10.31,1205948.0,14.84
32,33,5.75,1206500.0,14.85
33,34,5.59,1205616.0,14.84
34,35,6.31,1207896.0,14.86
35,36,5.01,1206684.0,14.85
36,37,5.16,1207860.0,14.86
37,38,5.39,1206864.0,14.85
38,39,6.05,1208452.0,14.87
39,40,7.1,1210852.0,14.9
40,41,4.94,1210388.0,14.9
41,42,5.91,1210676.0,14.9
42,43,6.21,1214784.0,14.95
43,44,6.21,1212868.0,14.93
44,45,5.65,1213948.0,14.94
45,46,5.81,1211724.0,14.91
46,47,5.74,1213936.0,14.94
47,48,5.39,1213968.0,14.94
48,49,5.08,1215616.0,14.96
49,50,6.0,1216216.0,14.97
50,51,5.86,1219164.0,15.0
51,52,5.98,1219388.0,15.01
52,53,6.02,1215756.0,14.96
53,54,7.5,1218692.0,15.0
54,55,4.7,1219436.0,15.01
55,56,6.8,1219052.0,15.0
56,57,6.26,1224816.0,15.07
57,58,6.04,1223692.0,15.06
