,time_period,cpu,rss,memory
0,1,20.31,1106336.0,13.61
1,2,14.74,1156880.0,14.24
2,3,15.74,1160392.0,14.28
3,4,14.83,1184460.0,14.58
4,5,13.52,1187388.0,14.61
5,6,12.19,1188100.0,14.62
6,7,12.12,1193488.0,14.69
7,8,8.85,1196640.0,14.73
8,9,10.75,1196428.0,14.72
9,10,9.1,1194856.0,14.7
10,11,8.2,1195120.0,14.71
11,12,7.18,1207364.0,14.86
12,13,8.2,1208332.0,14.87
13,14,9.33,1210756.0,14.9
14,15,6.13,1214652.0,14.95
15,16,8.95,1213204.0,14.93
16,17,6.86,1213092.0,14.93
17,18,7.3,1211036.0,14.9
18,19,8.1,1212220.0,14.92
19,20,9.29,1216552.0,14.97
20,21,5.72,1213752.0,14.94
21,22,5.58,1213592.0,14.93
22,23,5.85,1214432.0,14.95
23,24,6.09,1217384.0,14.98
24,25,5.71,1215116.0,14.95
25,26,5.91,1216840.0,14.97
26,27,8.79,1219136.0,15.0
27,28,6.06,1218896.0,15.0
28,29,4.01,1219996.0,15.01
29,30,5.14,1221752.0,15.04
30,31,5.02,1221260.0,15.03
31,32,6.18,1221472.0,15.03
32,33,4.95,1220812.0,15.02
33,34,5.28,1225196.0,15.08
34,35,6.01,1224628.0,15.07
35,36,5.6,1227052.0,15.1
36,37,4.33,1224264.0,15.07
37,38,6.13,1226988.0,15.1
38,39,5.04,1225728.0,15.08
39,40,4.75,1227820.0,15.11
40,41,5.24,1228760.0,15.12
41,42,5.33,1228060.0,15.11
42,43,8.79,1231368.0,15.15
43,44,7.26,1234924.0,15.2
44,45,4.91,1232540.0,15.17
45,46,5.06,1232096.0,15.16
46,47,6.92,1233584.0,15.18
47,48,5.31,1236344.0,15.21
48,49,4.43,1234864.0,15.2
49,50,6.36,1234612.0,15.19
50,51,6.06,1233520.0,15.18
51,52,5.58,1235876.0,15.21
52,53,4.71,1237016.0,15.22
53,54,8.05,1236964.0,15.22
54,55,7.21,1238288.0,15.24
55,56,5.78,1239416.0,15.25
56,57,4.62,1236976.0,15.22
57,58,4.41,1239300.0,15.25
