,time_period,cpu,rss,memory
0,1,19.03,1013252.0,12.47
1,2,19.38,1029680.0,12.67
2,3,14.62,1028776.0,12.66
3,4,13.88,1036052.0,12.75
4,5,13.21,1028404.0,12.66
5,6,12.79,1032312.0,12.7
6,7,10.77,1033632.0,12.72
7,8,11.29,1038636.0,12.78
8,9,10.59,1043572.0,12.84
9,10,7.55,1043380.0,12.84
10,11,7.8,1042508.0,12.83
11,12,7.8,1048308.0,12.9
12,13,9.89,1045052.0,12.86
13,14,8.45,1048184.0,12.9
14,15,8.55,1051440.0,12.94
15,16,9.12,1051904.0,12.94
16,17,8.37,1053692.0,12.97
17,18,11.66,1051376.0,12.94
18,19,8.96,1064128.0,13.1
19,20,7.59,1058144.0,13.02
20,21,8.15,1059872.0,13.04
21,22,6.4,1060968.0,13.06
22,23,6.42,1059696.0,13.04
23,24,5.72,1062492.0,13.08
24,25,6.7,1060864.0,13.06
25,26,5.86,1064432.0,13.1
26,27,5.47,1063736.0,13.09
27,28,7.7,1064948.0,13.11
28,29,4.09,1067784.0,13.14
29,30,5.82,1069548.0,13.16
30,31,5.26,1067252.0,13.13
31,32,6.04,1072632.0,13.2
32,33,5.84,1071364.0,13.18
33,34,5.29,1069812.0,13.17
34,35,5.96,1071452.0,13.19
35,36,7.07,1071860.0,13.19
36,37,4.89,1070248.0,13.17
37,38,5.54,1070748.0,13.18
38,39,6.84,1071148.0,13.18
39,40,5.52,1074296.0,13.22
40,41,5.21,1076956.0,13.25
41,42,5.24,1075808.0,13.24
42,43,5.72,1073232.0,13.21
43,44,5.23,1075368.0,13.23
44,45,5.66,1076448.0,13.25
45,46,5.98,1075304.0,13.23
46,47,5.88,1074336.0,13.22
47,48,4.71,1079512.0,13.28
48,49,5.23,1077056.0,13.25
49,50,7.31,1078260.0,13.27
50,51,5.99,1080332.0,13.29
51,52,6.82,1077672.0,13.26
52,53,6.42,1076512.0,13.25
53,54,5.64,1082572.0,13.32
54,55,4.82,1082404.0,13.32
55,56,7.02,1083776.0,13.34
56,57,5.64,1083668.0,13.34
57,58,6.06,1084548.0,13.35
