,time_period,cpu,rss,memory
0,1,19.8,1261860.0,15.53
1,2,17.03,1301292.0,16.01
2,3,14.44,1330892.0,16.38
3,4,14.14,1335296.0,16.43
4,5,14.44,1337724.0,16.46
5,6,11.66,1348448.0,16.59
6,7,9.25,1347428.0,16.58
7,8,8.45,1350196.0,16.62
8,9,11.85,1353000.0,16.65
9,10,8.17,1353044.0,16.65
10,11,9.16,1356168.0,16.69
11,12,7.88,1355700.0,16.68
12,13,8.4,1357580.0,16.71
13,14,6.8,1359448.0,16.73
14,15,9.02,1361840.0,16.76
15,16,10.07,1360792.0,16.75
16,17,5.71,1359016.0,16.72
17,18,6.77,1358440.0,16.72
18,19,9.5,1356752.0,16.7
19,20,9.97,1355172.0,16.68
20,21,6.51,1355776.0,16.68
21,22,5.94,1357196.0,16.7
22,23,6.73,1354664.0,16.67
23,24,7.35,1354952.0,16.67
24,25,5.97,1357904.0,16.71
25,26,5.82,1360236.0,16.74
26,27,6.07,1358200.0,16.71
27,28,6.92,1367336.0,16.83
28,29,4.26,1367080.0,16.82
29,30,5.56,1366612.0,16.82
30,31,5.51,1363840.0,16.78
31,32,4.99,1366824.0,16.82
32,33,5.77,1368132.0,16.84
33,34,5.87,1367312.0,16.83
34,35,4.69,1370768.0,16.87
35,36,6.29,1369828.0,16.86
36,37,4.76,1370208.0,16.86
37,38,5.14,1374820.0,16.92
38,39,6.72,1379944.0,16.98
39,40,5.99,1380252.0,16.99
40,41,6.13,1382652.0,17.02
41,42,4.76,1382008.0,17.01
42,43,4.23,1381420.0,17.0
43,44,6.3,1381192.0,17.0
44,45,5.86,1383368.0,17.02
45,46,6.14,1383516.0,17.03
46,47,5.16,1383476.0,17.03
47,48,4.86,1382972.0,17.02
48,49,4.94,1385220.0,17.05
49,50,4.04,1382952.0,17.02
50,51,6.09,1382600.0,17.01
51,52,7.77,1384500.0,17.04
52,53,8.04,1384084.0,17.03
53,54,6.95,1386760.0,17.07
54,55,5.61,1388924.0,17.09
55,56,4.88,1389044.0,17.09
56,57,6.57,1389440.0,17.1
57,58,4.95,1391456.0,17.12
