,time_period,cpu,rss,memory
0,1,16.46,1529136.0,18.82
1,2,16.26,1542132.0,18.98
2,3,13.91,1590000.0,19.57
3,4,12.11,1595432.0,19.63
4,5,13.54,1600596.0,19.7
5,6,10.23,1604748.0,19.75
6,7,10.46,1607120.0,19.78
7,8,8.42,1610544.0,19.82
8,9,7.94,1611372.0,19.83
9,10,7.22,1612328.0,19.84
10,11,7.58,1612968.0,19.85
11,12,9.12,1616244.0,19.89
12,13,8.48,1623128.0,19.97
13,14,6.43,1625172.0,20.0
14,15,6.8,1624952.0,20.0
15,16,7.19,1624260.0,19.99
16,17,7.31,1622900.0,19.97
17,18,6.9,1625192.0,20.0
18,19,6.81,1626260.0,20.01
19,20,5.36,1626908.0,20.02
20,21,6.56,1626752.0,20.02
21,22,5.09,1630044.0,20.06
22,23,5.99,1623176.0,19.98
23,24,6.33,1625692.0,20.01
24,25,6.57,1628212.0,20.04
25,26,5.94,1629912.0,20.06
26,27,5.77,1630632.0,20.07
27,28,4.75,1634440.0,20.11
28,29,4.93,1629376.0,20.05
29,30,5.21,1631112.0,20.07
30,31,4.98,1631296.0,20.08
31,32,4.53,1630284.0,20.06
32,33,5.39,1624964.0,20.0
33,34,6.98,1624660.0,19.99
34,35,5.44,1629176.0,20.05
35,36,4.81,1626048.0,20.01
36,37,4.31,1624264.0,19.99
37,38,4.74,1628112.0,20.04
38,39,5.29,1626756.0,20.02
39,40,5.42,1627604.0,20.03
40,41,4.16,1628748.0,20.04
41,42,5.97,1630768.0,20.07
42,43,5.16,1629084.0,20.05
43,44,6.17,1629776.0,20.06
44,45,4.96,1628976.0,20.05
45,46,5.1,1628936.0,20.05
46,47,4.28,1631988.0,20.08
47,48,3.71,1630812.0,20.07
48,49,4.68,1632396.0,20.09
49,50,5.07,1637008.0,20.15
50,51,4.36,1638476.0,20.16
51,52,4.68,1640664.0,20.19
52,53,3.53,1639148.0,20.17
53,54,6.72,1642160.0,20.21
54,55,4.4,1641272.0,20.2
55,56,6.27,1644136.0,20.23
56,57,5.16,1645064.0,20.24
57,58,4.55,1649532.0,20.3
